transaction_id,customer_id,market,boutique,channel,category,transaction_date,amount_local,currency,amount_eur
TXN000238,CUST00129,France (siège),Paris Vendôme,Boutique,Accessoires & Parfums,2025-06-24,759.11,EUR,759.11
TXN000239,CUST00129,France (siège),Paris Vendôme,Boutique,Joaillerie,2025-11-12,10261.42,EUR,10261.42
TXN000240,CUST00129,France (siège),Paris Vendôme,En ligne,Accessoires & Parfums,2026-05-20,666.17,EUR,666.17
TXN000241,CUST00130,Chine,Pékin,Boutique,Mariage,2025-10-10,89025.85,CNY,11573.36
TXN000242,CUST00130,Chine,Pékin,En ligne,Mariage,2026-02-22,158071.04,CNY,20549.24
TXN000243,CUST00130,Chine,Pékin,Boutique,Mariage,2026-07-04,129243.97,CNY,16801.72
TXN000244,CUST00131,USA,New York 5th Ave,Boutique,Joaillerie,2025-10-23,18180.47,USD,16726.04
TXN000245,CUST00132,Japon,Tokyo Ginza,Boutique,Accessoires & Parfums,2025-07-17,107415.15,JPY,665.97
TXN000246,CUST00132,Japon,Tokyo Ginza,Événement privé,Joaillerie,2025-12-23,4792040.54,JPY,29710.65
TXN000247,CUST00132,Japon,Tokyo Ginza,Événement privé,Horlogerie,2026-06-12,3563664.83,JPY,22094.72
TXN000248,CUST00133,France (siège),Paris Champs-Élysées,Boutique,Horlogerie,2025-07-19,29649.51,EUR,29649.51
TXN000249,CUST00133,France (siège),Paris Champs-Élysées,Boutique,Accessoires & Parfums,2025-12-07,1178.37,EUR,1178.37
TXN000250,CUST00133,France (siège),Paris Champs-Élysées,Boutique,Accessoires & Parfums,2026-05-24,587.07,EUR,587.07
TXN000251,CUST00134,USA,Beverly Hills,Boutique,Joaillerie,2026-05-29,14983.06,USD,13784.41
TXN000252,CUST00135,Moyen-Orient,Abu Dhabi,Boutique,Accessoires & Parfums,2026-04-06,3869.59,AED,967.4
TXN000253,CUST00136,Chine,Hong Kong,Boutique,Haute Joaillerie,2026-05-15,629542.69,CNY,81840.55
TXN000254,CUST00138,Chine,Pékin,En ligne,Joaillerie,2026-01-05,117460.93,CNY,15269.92
TXN000255,CUST00139,Chine,Pékin,Boutique,Horlogerie,2025-07-05,267299.42,CNY,34748.93
TXN000256,CUST00139,Chine,Pékin,En ligne,Haute Joaillerie,2025-11-03,918508.34,CNY,119406.08
TXN000257,CUST00139,Chine,Pékin,Boutique,Horlogerie,2026-05-09,234148.67,CNY,30439.33
TXN000258,CUST00140,USA,Bal Harbour,En ligne,Accessoires & Parfums,2025-06-22,507.08,USD,466.51
TXN000259,CUST00141,France (siège),Paris Champs-Élysées,Boutique,Accessoires & Parfums,2025-06-29,1077.85,EUR,1077.85
TXN000260,CUST00141,France (siège),Paris Champs-Élysées,En ligne,Accessoires & Parfums,2025-12-09,1043.65,EUR,1043.65
TXN000261,CUST00141,France (siège),Paris Champs-Élysées,En ligne,Accessoires & Parfums,2026-05-22,911.24,EUR,911.24
TXN000262,CUST00142,Moyen-Orient,Dubaï Mall,Boutique,Accessoires & Parfums,2025-04-12,5904.3,AED,1476.08
TXN000263,CUST00142,Moyen-Orient,Dubaï Mall,Événement privé,Joaillerie,2025-08-19,78960.68,AED,19740.17
TXN000264,CUST00142,Moyen-Orient,Dubaï Mall,En ligne,Joaillerie,2025-12-16,72382.84,AED,18095.71
TXN000265,CUST00142,Moyen-Orient,Dubaï Mall,Boutique,Joaillerie,2026-05-05,59825.17,AED,14956.29
TXN000266,CUST00143,USA,Bal Harbour,Boutique,Joaillerie,2026-01-08,16866.77,USD,15517.43
TXN000267,CUST00143,USA,Bal Harbour,En ligne,Accessoires & Parfums,2026-06-07,978.92,USD,900.6
TXN000268,CUST00144,Japon,Tokyo Ginza,Événement privé,Accessoires & Parfums,2026-06-07,122722.49,JPY,760.88
TXN000269,CUST00145,Chine,Shanghai,En ligne,Haute Joaillerie,2025-04-26,1166329.63,CNY,151622.85
TXN000270,CUST00145,Chine,Shanghai,Boutique,Haute Joaillerie,2025-09-15,1277437.97,CNY,166066.94
TXN000271,CUST00145,Chine,Shanghai,Boutique,Horlogerie,2026-02-17,223671.36,CNY,29077.28
TXN000272,CUST00145,Chine,Shanghai,Boutique,Accessoires & Parfums,2026-07-20,7305.78,CNY,949.75
TXN000273,CUST00146,Moyen-Orient,Abu Dhabi,Boutique,Joaillerie,2025-11-12,105783.27,AED,26445.82
TXN000274,CUST00146,Moyen-Orient,Abu Dhabi,En ligne,Accessoires & Parfums,2026-05-04,3236.73,AED,809.18
TXN000275,CUST00147,France (siège),Paris Vendôme,Événement privé,Joaillerie,2026-02-28,15823.29,EUR,15823.29
TXN000276,CUST00147,France (siège),Paris Vendôme,Boutique,Joaillerie,2026-07-31,16979.83,EUR,16979.83
TXN000277,CUST00148,Japon,Tokyo Ginza,Boutique,Accessoires & Parfums,2025-07-11,124686.56,JPY,773.06
TXN000278,CUST00150,Chine,Hong Kong,Boutique,Joaillerie,2025-12-21,105324.86,CNY,13692.23
TXN000279,CUST00151,France (siège),Paris Vendôme,Boutique,Mariage,2025-12-11,13176.9,EUR,13176.9
TXN000280,CUST00151,France (siège),Paris Vendôme,En ligne,Haute Joaillerie,2026-06-06,53333.28,EUR,53333.28
TXN000281,CUST00152,France (siège),Paris Vendôme,Boutique,Joaillerie,2026-07-27,16316.65,EUR,16316.65
TXN000282,CUST00153,Moyen-Orient,Abu Dhabi,Boutique,Joaillerie,2025-04-18,62268.37,AED,15567.09
TXN000283,CUST00153,Moyen-Orient,Abu Dhabi,Boutique,Joaillerie,2025-11-03,54625.12,AED,13656.28
TXN000284,CUST00153,Moyen-Orient,Abu Dhabi,Boutique,Joaillerie,2026-04-12,46262.71,AED,11565.68
TXN000285,CUST00154,Japon,Osaka,Boutique,Accessoires & Parfums,2025-11-02,114303.75,JPY,708.68
TXN000286,CUST00154,Japon,Osaka,Boutique,Horlogerie,2026-04-06,3655553.62,JPY,22664.43
TXN000287,CUST00155,USA,New York 5th Ave,Boutique,Joaillerie,2026-06-15,24650.46,USD,22678.43
TXN000288,CUST00156,Moyen-Orient,Dubaï Mall,En ligne,Accessoires & Parfums,2026-05-06,2713.0,AED,678.25
TXN000289,CUST00157,France (siège),Cannes,Boutique,Accessoires & Parfums,2026-02-13,896.21,EUR,896.21
TXN000290,CUST00158,Japon,Tokyo Ginza,Boutique,Horlogerie,2026-05-10,3673979.16,JPY,22778.67
TXN000291,CUST00159,France (siège),Paris Vendôme,En ligne,Horlogerie,2025-03-02,26327.15,EUR,26327.15
TXN000292,CUST00159,France (siège),Paris Vendôme,Événement privé,Haute Joaillerie,2025-08-06,110695.34,EUR,110695.34
TXN000293,CUST00159,France (siège),Paris Vendôme,En ligne,Horlogerie,2026-01-24,23012.58,EUR,23012.58
TXN000294,CUST00159,France (siège),Paris Vendôme,Boutique,Horlogerie,2026-06-15,24665.43,EUR,24665.43
TXN000295,CUST00160,Japon,Tokyo Ginza,Boutique,Mariage,2025-11-10,909718.59,JPY,5640.26
TXN000296,CUST00160,Japon,Tokyo Ginza,En ligne,Mariage,2026-04-30,1832705.54,JPY,11362.77
TXN000297,CUST00161,France (siège),Paris Champs-Élysées,En ligne,Accessoires & Parfums,2026-03-26,950.28,EUR,950.28
TXN000298,CUST00162,Japon,Osaka,Boutique,Accessoires & Parfums,2025-11-07,221719.12,JPY,1374.66
TXN000299,CUST00162,Japon,Osaka,Événement privé,Horlogerie,2026-02-07,8110062.49,JPY,50282.39
TXN000300,CUST00162,Japon,Osaka,Boutique,Joaillerie,2026-06-26,1934630.89,JPY,11994.71
TXN000301,CUST00163,Moyen-Orient,Abu Dhabi,Boutique,Accessoires & Parfums,2026-01-26,2960.65,AED,740.16
TXN000302,CUST00164,Chine,Shanghai,Boutique,Mariage,2025-01-13,167037.18,CNY,21714.83
TXN000303,CUST00164,Chine,Shanghai,En ligne,Mariage,2025-07-03,125687.47,CNY,16339.37
TXN000304,CUST00164,Chine,Shanghai,Boutique,Accessoires & Parfums,2026-01-01,6393.83,CNY,831.2
TXN000305,CUST00164,Chine,Shanghai,En ligne,Accessoires & Parfums,2026-05-18,7477.68,CNY,972.1
TXN000306,CUST00165,Japon,Tokyo Ginza,Boutique,Horlogerie,2025-11-18,4775517.18,JPY,29608.21
TXN000307,CUST00165,Japon,Tokyo Ginza,Événement privé,Horlogerie,2026-04-21,4501886.03,JPY,27911.69
TXN000308,CUST00166,Chine,Pékin,En ligne,Horlogerie,2025-06-03,180092.63,CNY,23412.04
TXN000309,CUST00166,Chine,Pékin,Boutique,Accessoires & Parfums,2025-12-01,3718.19,CNY,483.37
TXN000310,CUST00166,Chine,Pékin,Boutique,Joaillerie,2026-06-22,129456.99,CNY,16829.41
TXN000311,CUST00167,France (siège),Cannes,Boutique,Joaillerie,2025-11-07,13516.75,EUR,13516.75
TXN000312,CUST00167,France (siège),Cannes,En ligne,Accessoires & Parfums,2026-05-01,975.42,EUR,975.42
TXN000313,CUST00168,Chine,Shanghai,Boutique,Haute Joaillerie,2025-05-12,372647.43,CNY,48444.17
TXN000314,CUST00168,Chine,Shanghai,Boutique,Haute Joaillerie,2025-11-19,336790.94,CNY,43782.82
TXN000315,CUST00168,Chine,Shanghai,En ligne,Mariage,2026-05-24,54525.04,CNY,7088.25
TXN000316,CUST00169,Chine,Hong Kong,En ligne,Accessoires & Parfums,2025-08-24,4802.0,CNY,624.26
TXN000317,CUST00169,Chine,Hong Kong,Boutique,Horlogerie,2025-12-26,229860.27,CNY,29881.83
TXN000318,CUST00169,Chine,Hong Kong,Boutique,Accessoires & Parfums,2026-05-29,7059.24,CNY,917.7
TXN000319,CUST00170,USA,Beverly Hills,Boutique,Accessoires & Parfums,2025-05-09,962.79,USD,885.77
TXN000320,CUST00170,USA,Beverly Hills,Boutique,Accessoires & Parfums,2025-11-29,853.16,USD,784.91
TXN000321,CUST00170,USA,Beverly Hills,Événement privé,Accessoires & Parfums,2026-05-24,895.46,USD,823.82
TXN000322,CUST00171,France (siège),Paris Champs-Élysées,Événement privé,Joaillerie,2025-04-23,9358.71,EUR,9358.71
TXN000323,CUST00171,France (siège),Paris Champs-Élysées,Boutique,Accessoires & Parfums,2025-10-10,633.75,EUR,633.75
TXN000324,CUST00171,France (siège),Paris Champs-Élysées,Boutique,Joaillerie,2026-04-05,14288.72,EUR,14288.72
TXN000325,CUST00173,USA,Bal Harbour,En ligne,Horlogerie,2025-09-28,29727.16,USD,27348.99
TXN000326,CUST00174,Chine,Hong Kong,En ligne,Joaillerie,2025-11-24,125245.02,CNY,16281.85
TXN000327,CUST00176,USA,Bal Harbour,Boutique,Haute Joaillerie,2025-09-15,151056.47,USD,138971.95
TXN000328,CUST00177,USA,Bal Harbour,Événement privé,Mariage,2025-03-27,10130.77,USD,9320.31
TXN000329,CUST00178,France (siège),Cannes,En ligne,Accessoires & Parfums,2025-10-28,804.82,EUR,804.82
TXN000330,CUST00178,France (siège),Cannes,En ligne,Joaillerie,2026-04-10,15759.49,EUR,15759.49
TXN000331,CUST00179,Chine,Hong Kong,Boutique,Accessoires & Parfums,2026-04-16,7305.22,CNY,949.68
TXN000332,CUST00180,Chine,Pékin,En ligne,Joaillerie,2026-01-09,117063.21,CNY,15218.22
TXN000333,CUST00180,Chine,Pékin,Boutique,Mariage,2026-06-04,76057.77,CNY,9887.51
TXN000334,CUST00181,France (siège),Paris Champs-Élysées,Boutique,Mariage,2026-06-07,6495.18,EUR,6495.18
TXN000335,CUST00182,France (siège),Paris Vendôme,Boutique,Joaillerie,2026-01-27,9578.44,EUR,9578.44
TXN000336,CUST00182,France (siège),Paris Vendôme,Boutique,Horlogerie,2026-07-09,37853.37,EUR,37853.37
TXN000337,CUST00183,France (siège),Cannes,Boutique,Mariage,2025-10-13,7446.48,EUR,7446.48
TXN000338,CUST00184,France (siège),Paris Champs-Élysées,Boutique,Accessoires & Parfums,2025-02-04,1161.69,EUR,1161.69
TXN000339,CUST00184,France (siège),Paris Champs-Élysées,Boutique,Joaillerie,2025-06-30,10514.83,EUR,10514.83
TXN000340,CUST00184,France (siège),Paris Champs-Élysées,Boutique,Horlogerie,2025-12-26,32227.63,EUR,32227.63
TXN000341,CUST00185,France (siège),Paris Vendôme,En ligne,Mariage,2026-05-21,10793.12,EUR,10793.12
TXN000342,CUST00186,France (siège),Paris Champs-Élysées,Événement privé,Mariage,2026-02-25,11989.34,EUR,11989.34
TXN000343,CUST00186,France (siège),Paris Champs-Élysées,Événement privé,Accessoires & Parfums,2026-07-25,731.38,EUR,731.38
TXN000344,CUST00187,Moyen-Orient,Abu Dhabi,Boutique,Accessoires & Parfums,2025-10-01,2314.66,AED,578.67
TXN000345,CUST00187,Moyen-Orient,Abu Dhabi,Boutique,Mariage,2026-04-06,44485.19,AED,11121.3
TXN000346,CUST00188,USA,Beverly Hills,Boutique,Accessoires & Parfums,2025-04-20,757.48,USD,696.88
TXN000347,CUST00188,USA,Beverly Hills,Boutique,Horlogerie,2025-09-27,42178.45,USD,38804.18
TXN000348,CUST00188,USA,Beverly Hills,Événement privé,Joaillerie,2026-02-12,20344.1,USD,18716.57
TXN000349,CUST00188,USA,Beverly Hills,En ligne,Accessoires & Parfums,2026-07-14,919.32,USD,845.77
TXN000350,CUST00189,USA,Beverly Hills,Boutique,Accessoires & Parfums,2026-03-18,981.13,USD,902.64
TXN000351,CUST00190,Japon,Tokyo Ginza,Boutique,Mariage,2025-02-25,1463116.35,JPY,9071.32
TXN000352,CUST00192,Moyen-Orient,Dubaï Mall,Boutique,Haute Joaillerie,2026-04-01,446514.77,AED,111628.69
TXN000353,CUST00194,Moyen-Orient,Dubaï Mall,Boutique,Mariage,2026-06-15,56450.95,AED,14112.74
TXN000354,CUST00195,Japon,Osaka,En ligne,Accessoires & Parfums,2025-02-28,133199.3,JPY,825.84
TXN000355,CUST00195,Japon,Osaka,Boutique,Joaillerie,2025-08-02,1697120.41,JPY,10522.15
TXN000356,CUST00195,Japon,Osaka,En ligne,Joaillerie,2026-02-03,2082486.18,JPY,12911.41
TXN000357,CUST00195,Japon,Osaka,Boutique,Horlogerie,2026-07-04,3848885.69,JPY,23863.09
TXN000358,CUST00196,France (siège),Cannes,En ligne,Joaillerie,2026-05-04,7119.05,EUR,7119.05
TXN000359,CUST00197,France (siège),Paris Vendôme,Événement privé,Accessoires & Parfums,2025-04-15,1032.16,EUR,1032.16
TXN000360,CUST00197,France (siège),Paris Vendôme,En ligne,Accessoires & Parfums,2025-09-13,762.37,EUR,762.37
TXN000361,CUST00197,France (siège),Paris Vendôme,En ligne,Joaillerie,2026-02-09,23800.63,EUR,23800.63
TXN000362,CUST00197,France (siège),Paris Vendôme,Événement privé,Joaillerie,2026-07-07,28512.21,EUR,28512.21
TXN000363,CUST00198,France (siège),Paris Vendôme,Boutique,Accessoires & Parfums,2025-04-06,1184.21,EUR,1184.21
TXN000364,CUST00198,France (siège),Paris Vendôme,Boutique,Accessoires & Parfums,2025-09-19,760.83,EUR,760.83
TXN000365,CUST00198,France (siège),Paris Vendôme,En ligne,Haute Joaillerie,2026-03-15,134595.1,EUR,134595.1
TXN000366,CUST00199,Chine,Hong Kong,Événement privé,Joaillerie,2025-04-28,116065.49,CNY,15088.51
TXN000367,CUST00199,Chine,Hong Kong,Boutique,Haute Joaillerie,2025-11-15,667756.92,CNY,86808.4
TXN000368,CUST00200,Japon,Tokyo Ginza,Boutique,Accessoires & Parfums,2026-01-18,101496.3,JPY,629.28
TXN000369,CUST00200,Japon,Tokyo Ginza,En ligne,Joaillerie,2026-07-28,1892729.93,JPY,11734.93
TXN000370,CUST00201,Japon,Osaka,Boutique,Accessoires & Parfums,2025-10-18,122987.68,JPY,762.52
TXN000371,CUST00201,Japon,Osaka,Boutique,Joaillerie,2026-04-26,2896262.75,JPY,17956.83
TXN000372,CUST00202,France (siège),Cannes,Boutique,Accessoires & Parfums,2025-04-17,794.8,EUR,794.8
TXN000373,CUST00202,France (siège),Cannes,Boutique,Mariage,2025-11-09,8040.98,EUR,8040.98
TXN000374,CUST00203,France (siège),Cannes,Boutique,Horlogerie,2026-03-30,25415.89,EUR,25415.89
TXN000375,CUST00204,Japon,Tokyo Ginza,Événement privé,Accessoires & Parfums,2025-06-17,67180.17,JPY,416.52
TXN000376,CUST00204,Japon,Tokyo Ginza,Boutique,Joaillerie,2025-12-06,3227677.42,JPY,20011.6
TXN000377,CUST00204,Japon,Tokyo Ginza,Boutique,Mariage,2026-04-05,1529015.28,JPY,9479.89
TXN000378,CUST00205,Japon,Osaka,Événement privé,Joaillerie,2026-04-01,2213317.55,JPY,13722.57
TXN000379,CUST00206,Moyen-Orient,Abu Dhabi,Boutique,Accessoires & Parfums,2025-06-25,1511.0,AED,377.75
TXN000380,CUST00206,Moyen-Orient,Abu Dhabi,Boutique,Accessoires & Parfums,2025-11-13,2416.86,AED,604.22
TXN000381,CUST00206,Moyen-Orient,Abu Dhabi,Boutique,Joaillerie,2026-05-12,75322.5,AED,18830.63
TXN000382,CUST00207,USA,Bal Harbour,Boutique,Horlogerie,2026-05-22,29678.5,USD,27304.22
TXN000383,CUST00208,USA,Bal Harbour,Boutique,Accessoires & Parfums,2025-09-16,616.2,USD,566.9
TXN000384,CUST00208,USA,Bal Harbour,Boutique,Joaillerie,2026-03-05,16156.74,USD,14864.2
TXN000385,CUST00209,USA,Bal Harbour,En ligne,Joaillerie,2025-01-01,13642.96,USD,12551.53
TXN000386,CUST00209,USA,Bal Harbour,En ligne,Accessoires & Parfums,2025-05-17,1195.63,USD,1099.98
TXN000387,CUST00209,USA,Bal Harbour,Boutique,Accessoires & Parfums,2025-09-24,1062.3,USD,977.31
TXN000388,CUST00209,USA,Bal Harbour,En ligne,Joaillerie,2026-02-26,33980.61,USD,31262.16
TXN000389,CUST00209,USA,Bal Harbour,Boutique,Joaillerie,2026-06-27,22872.38,USD,21042.59
TXN000390,CUST00210,Chine,Hong Kong,Boutique,Accessoires & Parfums,2025-09-23,4996.93,CNY,649.6
TXN000391,CUST00210,Chine,Hong Kong,Événement privé,Accessoires & Parfums,2026-01-26,7428.0,CNY,965.64
TXN000392,CUST00210,Chine,Hong Kong,Boutique,Accessoires & Parfums,2026-06-14,4972.75,CNY,646.46
TXN000393,CUST00211,France (siège),Paris Champs-Élysées,En ligne,Accessoires & Parfums,2026-01-02,548.69,EUR,548.69
TXN000394,CUST00212,USA,New York 5th Ave,Boutique,Haute Joaillerie,2026-01-06,117833.42,USD,108406.75
TXN000395,CUST00212,USA,New York 5th Ave,Événement privé,Joaillerie,2026-06-27,16369.3,USD,15059.76
TXN000396,CUST00213,Moyen-Orient,Dubaï Mall,Boutique,Mariage,2025-04-26,82704.45,AED,20676.11
TXN000397,CUST00213,Moyen-Orient,Dubaï Mall,Boutique,Joaillerie,2025-09-21,84411.42,AED,21102.86
TXN000398,CUST00213,Moyen-Orient,Dubaï Mall,En ligne,Accessoires & Parfums,2026-02-12,2545.17,AED,636.29
TXN000399,CUST00213,Moyen-Orient,Dubaï Mall,En ligne,Mariage,2026-07-06,21564.27,AED,5391.07
TXN000400,CUST00214,USA,Beverly Hills,Boutique,Mariage,2025-06-24,10885.52,USD,10014.68
TXN000401,CUST00214,USA,Beverly Hills,Événement privé,Horlogerie,2025-12-19,50197.26,USD,46181.48
TXN000402,CUST00214,USA,Beverly Hills,Boutique,Horlogerie,2026-06-11,38019.55,USD,34977.99
TXN000403,CUST00215,USA,New York 5th Ave,En ligne,Haute Joaillerie,2026-01-31,97024.96,USD,89262.96
TXN000404,CUST00216,Chine,Shanghai,Boutique,Mariage,2025-12-20,17805.81,CNY,2314.76
TXN000405,CUST00216,Chine,Shanghai,Événement privé,Haute Joaillerie,2026-05-22,968687.21,CNY,125929.34
TXN000406,CUST00217,Japon,Osaka,Boutique,Mariage,2026-03-20,1660491.83,JPY,10295.05
TXN000407,CUST00218,France (siège),Cannes,Boutique,Accessoires & Parfums,2025-06-29,993.43,EUR,993.43
TXN000408,CUST00218,France (siège),Cannes,Boutique,Accessoires & Parfums,2025-12-14,1197.58,EUR,1197.58
TXN000409,CUST00218,France (siège),Cannes,Boutique,Accessoires & Parfums,2026-05-03,514.76,EUR,514.76
TXN000410,CUST00219,USA,Beverly Hills,Boutique,Horlogerie,2025-06-06,22765.63,USD,20944.38
TXN000411,CUST00219,USA,Beverly Hills,Boutique,Mariage,2025-12-10,11437.77,USD,10522.75
TXN000412,CUST00219,USA,Beverly Hills,En ligne,Joaillerie,2026-05-14,12672.94,USD,11659.11
TXN000413,CUST00220,France (siège),Paris Vendôme,Boutique,Accessoires & Parfums,2026-07-22,1347.29,EUR,1347.29
TXN000414,CUST00221,Moyen-Orient,Dubaï Mall,En ligne,Joaillerie,2026-03-28,38990.39,AED,9747.6
TXN000415,CUST00222,USA,Beverly Hills,Boutique,Joaillerie,2025-07-05,20789.44,USD,19126.28
TXN000416,CUST00222,USA,Beverly Hills,Boutique,Accessoires & Parfums,2025-11-24,1146.41,USD,1054.69
TXN000417,CUST00222,USA,Beverly Hills,Boutique,Horlogerie,2026-05-30,26158.78,USD,24066.08
TXN000418,CUST00223,Chine,Shanghai,Événement privé,Joaillerie,2025-07-11,205309.96,CNY,26690.3
TXN000419,CUST00223,Chine,Shanghai,Boutique,Joaillerie,2025-10-05,185503.32,CNY,24115.43
TXN000420,CUST00223,Chine,Shanghai,Boutique,Horlogerie,2026-02-16,451429.02,CNY,58685.77
TXN000421,CUST00223,Chine,Shanghai,Boutique,Joaillerie,2026-05-21,288474.42,CNY,37501.68
TXN000422,CUST00224,Moyen-Orient,Dubaï Mall,Boutique,Accessoires & Parfums,2025-12-09,2271.53,AED,567.88
TXN000423,CUST00224,Moyen-Orient,Dubaï Mall,Boutique,Joaillerie,2026-05-07,37966.67,AED,9491.67
TXN000424,CUST00225,USA,New York 5th Ave,Boutique,Joaillerie,2026-01-09,13070.51,USD,12024.86
TXN000425,CUST00225,USA,New York 5th Ave,Boutique,Joaillerie,2026-05-17,12006.84,USD,11046.29
TXN000426,CUST00226,France (siège),Cannes,Boutique,Joaillerie,2025-08-21,10678.27,EUR,10678.27
TXN000427,CUST00226,France (siège),Cannes,En ligne,Accessoires & Parfums,2026-02-21,655.07,EUR,655.07
TXN000428,CUST00226,France (siège),Cannes,Boutique,Joaillerie,2026-07-16,12346.34,EUR,12346.34
TXN000429,CUST00227,Moyen-Orient,Dubaï Mall,Boutique,Haute Joaillerie,2026-07-22,301540.11,AED,75385.03
TXN000430,CUST00228,France (siège),Paris Champs-Élysées,Boutique,Accessoires & Parfums,2026-06-07,973.28,EUR,973.28
TXN000431,CUST00229,Moyen-Orient,Abu Dhabi,Boutique,Haute Joaillerie,2025-06-24,337949.96,AED,84487.49
TXN000432,CUST00229,Moyen-Orient,Abu Dhabi,Boutique,Joaillerie,2025-12-12,50679.08,AED,12669.77
TXN000433,CUST00229,Moyen-Orient,Abu Dhabi,Boutique,Mariage,2026-06-03,48823.04,AED,12205.76
TXN000434,CUST00230,Japon,Osaka,Boutique,Accessoires & Parfums,2025-08-29,73078.31,JPY,453.09
TXN000435,CUST00230,Japon,Osaka,En ligne,Accessoires & Parfums,2025-12-21,183349.65,JPY,1136.77
TXN000436,CUST00230,Japon,Osaka,Boutique,Joaillerie,2026-05-05,2425718.04,JPY,15039.45
TXN000437,CUST00231,France (siège),Paris Champs-Élysées,Boutique,Horlogerie,2026-02-14,22713.18,EUR,22713.18
TXN000438,CUST00232,Japon,Osaka,Boutique,Haute Joaillerie,2026-02-15,13005327.57,JPY,80633.03
TXN000439,CUST00232,Japon,Osaka,Boutique,Accessoires & Parfums,2026-07-15,99800.84,JPY,618.77
TXN000440,CUST00233,Moyen-Orient,Abu Dhabi,Boutique,Mariage,2025-03-28,29305.22,AED,7326.3
TXN000441,CUST00233,Moyen-Orient,Abu Dhabi,En ligne,Accessoires & Parfums,2025-09-23,1120.42,AED,280.11
TXN000442,CUST00233,Moyen-Orient,Abu Dhabi,En ligne,Accessoires & Parfums,2026-03-01,2917.9,AED,729.48
TXN000443,CUST00234,France (siège),Paris Champs-Élysées,En ligne,Haute Joaillerie,2025-01-26,90958.86,EUR,90958.86
TXN000444,CUST00235,Chine,Pékin,Boutique,Joaillerie,2025-05-20,90437.09,CNY,11756.82
TXN000445,CUST00235,Chine,Pékin,Boutique,Joaillerie,2025-10-23,88840.79,CNY,11549.3
TXN000446,CUST00235,Chine,Pékin,Boutique,Joaillerie,2026-03-06,148504.48,CNY,19305.58
TXN000447,CUST00235,Chine,Pékin,Boutique,Mariage,2026-07-24,81906.64,CNY,10647.86
TXN000448,CUST00236,USA,New York 5th Ave,Boutique,Horlogerie,2025-02-24,31127.92,USD,28637.69
TXN000449,CUST00236,USA,New York 5th Ave,Boutique,Joaillerie,2025-06-24,25595.51,USD,23547.87
TXN000450,CUST00236,USA,New York 5th Ave,En ligne,Horlogerie,2025-11-01,28345.57,USD,26077.93
TXN000451,CUST00236,USA,New York 5th Ave,Boutique,Joaillerie,2026-04-07,16922.7,USD,15568.88
TXN000452,CUST00237,Japon,Osaka,Boutique,Accessoires & Parfums,2026-04-21,123854.7,JPY,767.9
TXN000453,CUST00238,France (siège),Paris Vendôme,En ligne,Horlogerie,2026-07-14,19308.98,EUR,19308.98
TXN000454,CUST00239,Japon,Tokyo Ginza,Boutique,Joaillerie,2026-01-08,2162333.36,JPY,13406.47
TXN000455,CUST00239,Japon,Tokyo Ginza,Boutique,Joaillerie,2026-07-10,2667536.01,JPY,16538.72
TXN000456,CUST00240,Japon,Tokyo Ginza,En ligne,Accessoires & Parfums,2026-05-24,92652.97,JPY,574.45
TXN000457,CUST00241,France (siège),Paris Champs-Élysées,Événement privé,Horlogerie,2026-06-18,33563.43,EUR,33563.43
